Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountClassBase
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/deployer/DefaultArtifactDeployer.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/deployer/DefaultArtifactDeployer.java,5,5,7,1,45,4,37,4,,,,1,0,0,2,,2,2,3,2,,0,0,0,2,,158,,,,18,,,,113,,,54,41,27,,,,,,,58,72,45,,,27,,,,,,,,10,10,13,1,,,2,,,,0.24,11,11,14,2,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/ArtifactInstallationException.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/ArtifactInstallationException.java,1,1,1,1,4,0,4,0,,,,1,0,0,3,,3,3,0,3,,0,0,0,3,,44,,,,4,,,,18,,,7,3,22,,,,,,,4,8,5,,,3,,,,,,,,1,1,1,1,,,0,,,,1.22,3,3,3,3,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/ArtifactInstaller.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/ArtifactInstaller.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,1,2,,2,0,0,0,,61,,,,6,,,,13,,,11,1,42,,,,,,,7,8,8,,,0,,,,,,,,0,0,0,0,,,0,,,,3.23,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/DefaultArtifactInstaller.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/installer/DefaultArtifactInstaller.java,4,4,4,1,35,4,28,2,,,,1,0,0,2,,2,2,2,2,,0,0,0,2,,135,,,,17,,,,92,,,45,32,26,,,,,,,48,58,37,,,21,,,,,,,,7,7,8,1,,,2,,,,0.28,8,8,9,2,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/DefaultWagonManager.java,3,3,4,3,21,3,18,0,,,,1,0,0,5,,5,5,5,5,,0,0,0,5,,182,,,,31,,,,130,,,58,48,21,,,,,,,61,81,47,,,34,,,,,,,,6,6,8,6,,,5,,,,0.16,17,17,20,15,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/WagonConfigurationException.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/WagonConfigurationException.java,1,1,1,1,4,0,4,0,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,38,,,,3,,,,14,,,6,2,21,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,,0,,,,1.50,2,2,2,2,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/WagonManager.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/manager/WagonManager.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,5,5,0,5,,5,0,0,0,,57,,,,9,,,,20,,,18,0,28,,,,,,,13,14,14,,,0,,,,,,,,0,0,0,0,,,0,,,,1.40,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/ArtifactRepositoryFactory.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/ArtifactRepositoryFactory.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,7,7,3,7,,7,0,0,0,,55,,,,12,,,,24,,,22,3,19,,,,,,,13,14,14,,,0,,,,,,,,0,0,0,0,,,0,,,,0.79,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/DefaultArtifactRepository.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/DefaultArtifactRepository.java,1,1,1,1,7,0,5,1,,,,1,0,0,24,,24,24,6,24,,0,0,0,24,,249,,,,46,,,,152,,,46,48,51,,,,,,,56,86,42,,,44,,,,,,,,4,4,4,1,,,1,,,,0.34,30,30,30,24,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/DefaultArtifactRepositoryFactory.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/DefaultArtifactRepositoryFactory.java,1,1,1,1,7,0,7,0,,,,1,0,0,9,,9,9,3,9,,0,2,0,7,,129,,,,22,,,,85,,,43,19,22,,,,,,,29,42,27,,,15,,,,,,,,4,4,6,1,,,3,,,,0.26,12,12,14,9,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/LegacyLocalRepositoryManager.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/LegacyLocalRepositoryManager.java,1,1,1,1,4,0,4,0,,,,3,1,0,51,,51,50,4,51,,0,3,0,48,,357,,,,67,,,,261,,,89,60,29,,,,,,,77,135,85,,,50,,,,,,,,3,3,3,1,,,1,,,,0.11,57,57,59,51,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/layout/FlatRepositoryLayout.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/layout/FlatRepositoryLayout.java,1,1,1,1,8,1,6,0,,,,1,0,2,5,,5,5,0,5,,0,1,0,4,,86,,,,16,,,,46,,,19,16,24,,,,,,,20,28,17,,,11,,,,,,,,3,3,4,1,,,1,,,,0.52,7,7,8,5,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/DefaultRepositoryMetadataManager.java,5,5,6,1,36,2,32,1,,,,1,0,0,12,,12,12,2,12,,0,6,1,5,,514,,,,52,,,,429,,,89,190,33,,,,,,,139,203,77,,,126,,,,,,,,16,16,17,3,,,5,,,,0.08,64,64,73,14,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/GroupRepositoryMetadata.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/GroupRepositoryMetadata.java,1,1,1,1,5,0,5,0,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,120,,,,18,,,,77,,,26,23,25,,,,,,,27,42,23,,,19,,,,,,,,4,4,5,1,,,2,,,,0.32,15,15,16,12,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataBridge.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataBridge.java,1,1,1,1,6,0,6,0,,,,2,0,0,14,,14,14,3,14,,0,1,0,13,,157,,,,24,,,,109,,,35,31,24,,,,,,,34,54,29,,,25,,,,,,,,4,3,4,4,,,2,,,,0.22,22,21,22,17,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataUtils.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/MetadataUtils.java,2,2,2,1,8,0,8,0,,,,1,1,0,1,,1,0,0,1,,0,0,0,1,,39,,,,4,,,,12,,,3,3,23,,,,,,,3,6,3,,,3,,,,,,,,2,2,2,1,,,1,,,,1.92,2,2,2,1,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/RepositoryMetadataReadException.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/RepositoryMetadataReadException.java,1,1,1,1,4,0,4,0,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,41,,,,3,,,,14,,,6,2,24,,,,,,,3,6,4,,,2,,,,,,,,1,1,1,1,,,0,,,,1.71,2,2,2,2,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/SnapshotArtifactRepositoryMetadata.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/repository/metadata/SnapshotArtifactRepositoryMetadata.java,1,1,1,1,4,0,4,0,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,99,,,,15,,,,59,,,19,14,25,,,,,,,18,31,17,,,14,,,,,,,,2,2,2,1,,,0,,,,0.42,13,13,13,12,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactCollector.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactCollector.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,42,,,,6,,,,18,,,16,0,18,,,,,,,8,9,9,,,0,,,,,,,,0,0,0,0,,,0,,,,1.00,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolver.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ArtifactResolver.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,10,10,1,10,,10,0,0,0,,108,,,,16,,,,62,,,60,1,30,,,,,,,20,21,21,,,0,,,,,,,,0,0,0,0,,,0,,,,0.48,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DebugResolutionListener.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DebugResolutionListener.java,1,1,1,1,7,0,6,0,,,,1,0,1,15,,15,15,2,15,,0,0,0,15,,168,,,,24,,,,110,,,32,40,34,,,,,,,35,58,31,,,27,,,,,,,,3,3,3,1,,,1,,,,0.31,23,23,23,15,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactCollector.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactCollector.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,0,0,0,0,,0,0,0,0,,30,,,,3,,,,9,,,7,0,18,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,,0,,,,2.00,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/DefaultArtifactResolver.java,2,2,3,1,21,2,18,1,,,,4,0,3,22,,22,22,15,22,,0,4,1,17,,627,,,,94,,,,488,,,160,201,46,,,,,,,194,261,126,,,135,,,,,,,,22,22,27,8,,,5,,,,0.09,62,62,68,31,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ResolutionListenerForDepMgmt.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/ResolutionListenerForDepMgmt.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,3,3,0,3,,3,0,0,0,,43,,,,5,,,,12,,,10,0,26,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,,0,,,,2.17,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/UnresolvedArtifacts.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/UnresolvedArtifacts.java,1,1,1,1,5,0,5,0,,,,1,0,0,4,,4,4,3,4,,0,0,0,4,,66,,,,12,,,,30,,,14,6,24,,,,,,,13,18,12,,,6,,,,,,,,1,1,1,1,,,0,,,,0.80,4,4,4,4,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/WarningResolutionListener.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/WarningResolutionListener.java,1,1,1,1,3,0,3,0,,,,1,0,0,12,,12,12,1,12,,0,0,0,12,,91,,,,15,,,,52,,,25,1,24,,,,,,,6,19,18,,,1,,,,,,,,1,1,1,1,,,0,,,,0.46,12,12,12,12,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/InversionArtifactFilter.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/InversionArtifactFilter.java,1,1,1,1,7,0,6,0,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,65,,,,11,,,,36,,,13,11,18,,,,,,,12,19,10,,,9,,,,,,,,3,3,3,3,,,1,,,,0.50,6,6,6,6,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/OrArtifactFilter.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/OrArtifactFilter.java,1,1,1,1,7,0,7,0,,,,1,0,0,6,,6,6,1,6,,0,0,0,6,,93,,,,16,,,,54,,,18,16,23,,,,,,,18,30,16,,,14,,,,,,,,3,3,3,3,,,2,,,,0.43,10,10,10,10,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/TypeArtifactFilter.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/resolver/filter/TypeArtifactFilter.java,1,1,1,1,7,0,6,0,,,,1,0,0,4,,4,4,1,4,,0,0,0,4,,66,,,,11,,,,36,,,13,12,19,,,,,,,12,19,10,,,9,,,,,,,,3,3,3,3,,,1,,,,0.53,6,6,6,6,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/versioning/ManagedVersionMap.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/artifact/versioning/ManagedVersionMap.java,2,2,2,1,11,0,11,0,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,56,,,,5,,,,33,,,13,11,18,,,,,,,13,19,11,,,8,,,,,,,,3,3,3,1,,,2,,,,0.55,5,5,5,2,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/execution/DefaultRuntimeInformation.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/execution/DefaultRuntimeInformation.java,2,2,2,1,18,1,16,0,,,,1,0,2,2,,2,2,1,2,,0,0,0,2,,87,,,,11,,,,52,,,23,18,24,,,,,,,24,30,19,,,11,,,,,,,,4,4,4,1,,,2,,,,0.46,5,5,5,2,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/execution/RuntimeInformation.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/execution/RuntimeInformation.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,0,1,,1,0,0,0,,33,,,,3,,,,6,,,4,0,24,,,,,,,3,4,4,,,0,,,,,,,,0,0,0,0,,,0,,,,4.00,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/DefaultMavenProfilesBuilder.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/DefaultMavenProfilesBuilder.java,3,3,3,1,47,10,37,0,,,,1,0,1,1,,1,1,0,1,,0,0,0,1,,93,,,,16,,,,59,,,30,24,18,,,,,,,32,37,25,,,12,,,,,,,,3,3,3,1,,,3,,,,0.31,3,3,3,1,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/DefaultProfileManager.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/DefaultProfileManager.java,1,1,1,1,9,0,8,0,,,,2,0,0,16,,16,16,7,16,,0,0,0,16,,252,,,,42,,,,162,,,60,56,48,,,,,,,72,97,58,,,39,,,,,,,,3,3,4,1,,,1,,,,0.30,27,27,28,16,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/MavenProfilesBuilder.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/MavenProfilesBuilder.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,1,1,1,1,,1,0,0,0,,38,,,,5,,,,11,,,9,1,22,,,,,,,6,7,7,,,0,,,,,,,,0,0,0,0,,,0,,,,2.00,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/ProfileManager.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/ProfileManager.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,12,12,0,12,,12,0,0,0,,58,,,,17,,,,23,,,21,0,18,,,,,,,18,19,19,,,0,,,,,,,,0,0,0,0,,,0,,,,0.78,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/ProfilesConversionUtils.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/ProfilesConversionUtils.java,3,3,3,1,29,6,22,0,,,,1,3,0,4,,4,1,0,4,,0,3,0,1,,154,,,,35,,,,101,,,27,57,18,,,,,,,56,69,28,,,41,,,,,,,,9,9,9,1,,,2,,,,0.18,14,14,14,4,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/DetectedProfileActivator.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/DetectedProfileActivator.java,1,1,1,1,4,0,4,0,,,,1,0,0,1,,2,2,0,2,,0,0,1,1,,35,,,,5,,,,12,,,7,1,18,,,,,,,4,6,5,,,1,,,,,,,,1,1,1,1,,,0,,,,1.50,1,1,1,1,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/FileProfileActivator.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/FileProfileActivator.java,3,3,3,2,21,2,18,1,,,,1,0,0,3,,3,3,1,3,,0,0,1,2,,109,,,,14,,,,74,,,25,27,21,,,,,,,30,40,22,,,18,,,,,,,,7,7,7,5,,,3,,,,0.28,9,9,10,7,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/JdkPrefixProfileActivator.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/JdkPrefixProfileActivator.java,1,1,2,1,11,1,10,0,,,,1,0,1,5,,5,5,0,5,,0,2,2,1,,97,,,,14,,,,64,,,23,23,19,,,,,,,23,33,19,,,14,,,,,,,,5,5,6,4,,,2,,,,0.30,9,9,11,8,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/OperatingSystemProfileActivator.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/OperatingSystemProfileActivator.java,2,2,3,1,17,2,15,0,,,,1,0,0,7,,7,7,0,7,,0,5,0,2,,161,,,,25,,,,118,,,31,55,18,,,,,,,44,64,29,,,35,,,,,,,,5,5,9,1,,,1,,,,0.15,19,19,27,7,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/ProfileActivationException.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/ProfileActivationException.java,1,1,1,1,4,0,4,0,,,,1,0,1,2,,2,2,0,2,,0,0,0,2,,39,,,,6,,,,15,,,7,3,18,,,,,,,4,7,5,,,2,,,,,,,,1,1,1,1,,,0,,,,1.20,2,2,2,2,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/ProfileActivator.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/ProfileActivator.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,2,2,1,2,,2,0,0,0,,33,,,,5,,,,10,,,8,1,18,,,,,,,5,6,6,,,0,,,,,,,,0,0,0,0,,,0,,,,1.80,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/SystemPropertyProfileActivator.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/profiles/activation/SystemPropertyProfileActivator.java,3,3,3,2,24,3,21,0,,,,1,0,0,3,,3,3,1,3,,0,0,1,2,,114,,,,17,,,,78,,,27,32,19,,,,,,,31,42,23,,,19,,,,,,,,8,8,8,5,,,3,,,,0.24,10,10,11,7,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/DefaultMavenProjectBuilder.java,1,1,1,1,15,1,13,0,,,,1,0,0,14,,14,14,3,14,,0,4,0,10,,305,,,,45,,,,227,,,85,92,33,,,,,,,101,130,62,,,68,,,,,,,,6,6,6,3,,,4,,,,0.15,27,27,27,16,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/DefaultProjectBuilderConfiguration.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/DefaultProjectBuilderConfiguration.java,1,1,1,1,4,0,4,0,,,,1,0,0,11,,11,11,5,11,,0,0,0,11,,107,,,,22,,,,67,,,24,18,18,,,,,,,26,39,22,,,17,,,,,,,,2,2,2,1,,,1,,,,0.27,12,12,12,11,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/InvalidProjectModelException.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/InvalidProjectModelException.java,1,1,1,1,7,0,4,2,,,,1,0,0,5,,5,5,1,5,,0,0,0,5,,74,,,,11,,,,32,,,14,6,31,,,,,,,10,16,10,,,6,,,,,,,,1,1,1,1,,,0,,,,0.97,5,5,5,5,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/MavenProjectBuilder.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/MavenProjectBuilder.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,9,9,0,9,,9,0,0,0,,73,,,,14,,,,35,,,33,0,24,,,,,,,18,19,19,,,0,,,,,,,,0,0,0,0,,,0,,,,0.69,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/MissingRepositoryElementException.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/MissingRepositoryElementException.java,1,1,1,1,4,0,4,0,,,,1,0,0,2,,2,2,0,2,,0,0,0,2,,38,,,,6,,,,14,,,6,2,18,,,,,,,4,7,5,,,2,,,,,,,,1,1,1,1,,,0,,,,1.29,2,2,2,2,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/ModelUtils.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/ModelUtils.java,6,6,9,1,48,10,33,4,,,,1,7,0,7,,7,0,0,7,,0,2,0,5,,385,,,,85,,,,253,,,68,130,47,,,,,,,125,161,76,,,85,,,,,,,,11,11,19,1,,,5,,,,0.19,47,47,63,7,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/ProjectBuilderConfiguration.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/ProjectBuilderConfiguration.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,10,10,0,10,,10,0,0,0,,52,,,,15,,,,19,,,17,0,18,,,,,,,15,16,16,,,0,,,,,,,,0,0,0,0,,,0,,,,0.95,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/ProjectUtils.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/ProjectUtils.java,1,1,1,1,12,1,11,0,,,,1,5,0,6,,6,1,0,6,,0,3,0,3,,125,,,,19,,,,86,,,36,25,20,,,,,,,31,44,27,,,17,,,,,,,,3,3,3,3,,,2,,,,0.23,11,11,11,8,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/inheritance/DefaultModelInheritanceAssembler.java,5,5,6,1,37,7,28,2,,,,1,6,0,18,,18,12,0,18,,0,12,1,5,,762,,,,154,,,,550,,,110,269,59,,,,,,,210,314,112,,,202,,,,,,,,16,16,16,1,,,4,,,,0.11,107,107,125,18,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/inheritance/ModelInheritanceAssembler.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/inheritance/ModelInheritanceAssembler.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,4,4,1,4,,4,0,0,0,,42,,,,7,,,,12,,,10,1,23,,,,,,,8,9,9,,,0,,,,,,,,0,0,0,0,,,0,,,,1.92,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/AbstractStringBasedModelInterpolator.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/AbstractStringBasedModelInterpolator.java,2,2,2,1,19,1,15,1,,,,4,0,2,16,,17,17,4,17,,0,0,9,8,,407,,,,51,,,,294,,,96,123,62,,,,,,,117,160,81,,,79,,,,,,,,14,14,15,1,,,6,,,,0.21,35,35,38,16,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/BuildTimestampValueSource.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/BuildTimestampValueSource.java,2,2,3,1,10,1,9,0,,,,1,0,0,2,,2,2,3,2,,0,0,0,2,,64,,,,12,,,,30,,,12,8,22,,,,,,,13,18,10,,,8,,,,,,,,3,3,5,1,,,2,,,,0.73,4,4,6,2,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/ModelInterpolationException.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/ModelInterpolationException.java,1,1,1,1,5,0,4,0,,,,1,0,0,6,,6,6,2,6,,0,0,0,6,,72,,,,12,,,,37,,,13,10,23,,,,,,,13,20,10,,,10,,,,,,,,1,1,1,1,,,0,,,,0.62,6,6,6,6,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/ModelInterpolator.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/ModelInterpolator.java,0,0,0,0,0,0,0,0,,,,1,0,0,0,,4,4,3,4,,4,0,0,0,,66,,,,10,,,,27,,,25,3,29,,,,,,,12,13,13,,,0,,,,,,,,0,0,0,0,,,0,,,,1.07,0,0,0,0,
File,"maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/PathTranslatingPostProcessor.java",maven-maven-3.0/maven-compat/src/main/java/org/apache/maven/project/interpolation/PathTranslatingPostProcessor.java,1,1,2,1,10,1,9,0,,,,1,0,0,2,,2,2,4,2,,0,0,0,2,,65,,,,10,,,,33,,,17,8,22,,,,,,,17,21,13,,,8,,,,,,,,2,2,4,1,,,1,,,,0.67,3,3,5,2,
