Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Static Function,"set_volume",mpv-0.3.0/stream/stream_radio.c,,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"setbit",mpv-0.3.0/video/out/dither.c,,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,0,15,4,12,0,0,0,2,5,1,9,12,4,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"setsigaction",mpv-0.3.0/osdep/terminal-unix.c,,,,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,2,12,6,0,0,0,0,1,1,0,6,5,5,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"setup_audio_buffer_sizes",mpv-0.3.0/stream/tvi_v4l2.c,,,,4,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,23,4,17,3,12,2,0,0,5,16,1,9,13,2,0,11,5,5,5,1,0,,,,,0,,1,0,,0.12,,,,
Static Function,"setup_buffers",mpv-0.3.0/audio/out/ao_wasapi.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,6,1,5,0,0,0,4,1,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"setup_format",mpv-0.3.0/audio/decode/ad_lavc.c,,,,5,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,34,5,25,6,11,4,0,0,7,12,1,15,16,6,0,10,5,5,6,1,0,,,,,0,,2,0,,0.16,,,,
Static Function,"setup_palette",mpv-0.3.0/sub/spudec.c,,,,0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,22,0,20,7,16,2,0,0,15,3,0,15,18,6,0,12,4,4,5,1,0,,,,,0,,2,0,,0.10,,,,
Static Function,"setup_refcounting_hw",mpv-0.3.0/video/decode/vd_lavc.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"setup_vertex_array",mpv-0.3.0/video/out/gl_video.c,,,,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,3,13,2,1,0,0,0,0,1,0,7,1,1,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"setvolume_internal",mpv-0.3.0/audio/mixer.c,,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16,0,16,3,8,0,0,0,6,5,1,6,10,2,0,8,5,5,6,1,1,,,,,0,,2,0,,0.00,,,,
Struct,"sh_audio",mpv-0.3.0/demux/stheader.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,,0,0,,,,,,0,6,0,0,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,6,6,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Struct,"sh_stream",mpv-0.3.0/demux/stheader.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,0,,0,0,,,,,,0,15,0,0,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,21,21,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Struct,"sh_sub",mpv-0.3.0/demux/stheader.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,,0,0,,,,,,0,6,0,0,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,8,8,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Struct,"sh_video",mpv-0.3.0/demux/stheader.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,,,,,,0,7,0,0,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,7,7,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"shader_def",mpv-0.3.0/video/out/gl_video.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,2,4,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"shader_def_opt",mpv-0.3.0/video/out/gl_video.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,2,0,0,0,1,2,0,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"shader_setup_scaler",mpv-0.3.0/video/out/gl_video.c,,,,0,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,22,0,20,4,19,2,0,0,2,3,0,6,8,3,0,5,5,5,5,1,2,,,,,0,,2,0,,0.10,,,,
Static Function,"shedule_resize",mpv-0.3.0/video/out/wayland_common.c,,,,6,50,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,61,6,50,6,31,6,0,0,10,64,2,23,32,4,0,28,8,8,8,1,4,,,,,0,,3,0,,0.12,,,,
Static Function,"shm_handle_format",mpv-0.3.0/video/out/vo_wayland.c,,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,0,16,6,1,0,0,0,0,1,0,8,4,4,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"should_drop_cmd",mpv-0.3.0/input/input.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,6,2,3,0,0,0,4,1,0,2,2,1,0,1,1,1,3,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"show_cursor",mpv-0.3.0/video/out/wayland_common.c,,,,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,3,15,6,5,0,0,0,3,2,0,7,12,8,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"show_profile",mpv-0.3.0/options/m_config.c,,,,2,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,44,2,42,7,43,0,0,0,8,62,2,27,39,8,0,31,12,12,13,7,3,,,,,3,,4,3,,0.00,,,,
Static Function,"show_property_osd",mpv-0.3.0/player/command.c,,,,12,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,90,12,77,9,89,1,0,0,12,15901,4,43,63,15,0,48,30,30,38,5,5,,,,,5,,3,4,,0.01,,,,
Static Function,"si2us",mpv-0.3.0/audio/filter/af_convertsignendian.c,,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,12,3,9,0,0,0,0,4,1,6,8,2,0,6,4,4,5,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"silence",mpv-0.3.0/audio/out/ao_jack.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"sinc",mpv-0.3.0/video/out/filter_kernels.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,2,3,0,0,0,2,2,0,3,4,1,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"size_index",mpv-0.3.0/video/out/bitmap_packer.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,2,3,0,0,0,2,1,0,2,3,2,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"skip_utf8_bom",mpv-0.3.0/player/timeline/tl_cue.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,1,0,0,0,3,1,0,1,1,0,0,1,2,2,2,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"smb_auth_fn",mpv-0.3.0/stream/stream_smb.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,3,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"source_get_length",mpv-0.3.0/player/timeline/tl_mpv_edl.c,,,,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,7,2,3,1,0,0,2,2,0,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.14,,,,
Static Function,"source_get_length",mpv-0.3.0/player/timeline/tl_cue.c,,,,0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,11,2,5,1,0,0,2,2,0,3,4,1,0,3,2,2,3,1,1,,,,,0,,1,0,,0.09,,,,
Struct,"spdifContext",mpv-0.3.0/audio/decode/ad_spdif.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,,,,,,0,6,0,0,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,7,7,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Struct,"speaker",mpv-0.3.0/audio/out/ao_openal.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"spline16",mpv-0.3.0/video/out/filter_kernels.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,3,0,0,0,1,2,0,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"spline36",mpv-0.3.0/video/out/filter_kernels.c,,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,1,7,0,0,0,1,3,0,3,5,0,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Static Function,"split_colon",mpv-0.3.0/misc/charset_conv.c,,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,1,17,3,12,0,0,0,4,4,1,8,11,2,0,9,4,4,6,4,4,,,,,3,,2,2,,0.00,,,,
Static Function,"split_next",mpv-0.3.0/stream/stream.c,,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,0,9,3,6,0,0,0,5,2,0,5,6,2,0,4,3,3,5,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"split_opt",mpv-0.3.0/options/parse_commandline.c,,,,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,1,10,2,4,0,0,0,6,2,0,5,6,1,0,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Static Function,"split_opt_silent",mpv-0.3.0/options/parse_commandline.c,,,,11,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,43,11,32,29,26,0,0,0,15,11,1,20,28,3,0,25,8,8,11,7,6,,,,,6,,2,6,,0.00,,,,
Static Function,"split_subconf",mpv-0.3.0/options/m_option.c,,,,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,0,19,6,13,0,0,0,6,4,1,11,14,4,0,10,4,4,4,4,3,,,,,3,,2,3,,0.00,,,,
Struct,"spu_packet_t",mpv-0.3.0/sub/spudec.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,16,0,0,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,16,16,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"spudec_alloc_image",mpv-0.3.0/sub/spudec.c,,,,0,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,24,0,23,1,17,2,0,0,12,10,1,13,17,0,0,17,5,5,5,1,0,,,,,0,,2,0,,0.09,,,,
Function,"spudec_assemble",mpv-0.3.0/sub/spudec.c,,,,0,65,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,73,0,58,5,39,11,4,3,11,34,2,34,43,5,0,38,12,12,15,10,11,,,,,11,,3,11,,0.19,,,,
Function,"spudec_changed",mpv-0.3.0/sub/spudec.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,2,2,0,0,0,1,1,0,2,2,1,0,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"spudec_decode",mpv-0.3.0/sub/spudec.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"spudec_dequeue_packet",mpv-0.3.0/sub/spudec.c,,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,2,8,2,5,0,0,0,4,2,0,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"spudec_free",mpv-0.3.0/sub/spudec.c,,,,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17,0,17,2,13,0,0,0,9,3,0,11,13,1,0,12,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Static Function,"spudec_free_packet",mpv-0.3.0/sub/spudec.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,5,2,2,0,0,0,1,1,0,2,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"spudec_get_indexed",mpv-0.3.0/sub/spudec.c,,,,0,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,26,0,25,13,18,1,0,0,13,4,1,16,18,5,0,13,3,3,5,1,0,,,,,0,,1,0,,0.04,,,,
Function,"spudec_heartbeat",mpv-0.3.0/sub/spudec.c,,,,1,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,29,1,27,3,22,1,0,0,17,4,1,18,21,2,0,19,4,4,5,1,1,,,,,0,,3,0,,0.04,,,,
Function,"spudec_new_scaled",mpv-0.3.0/sub/spudec.c,,,,0,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,27,0,22,2,16,5,0,0,8,7,1,11,15,1,0,14,5,5,7,1,2,,,,,0,,3,0,,0.23,,,,
Static Function,"spudec_parse_extradata",mpv-0.3.0/sub/spudec.c,,,,4,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,52,4,48,7,37,0,0,0,14,99,2,26,40,7,0,33,13,13,16,5,3,,,,,3,,4,3,,0.00,,,,
Static Function,"spudec_process_control",mpv-0.3.0/sub/spudec.c,,,,1,134,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,145,1,134,20,101,14,0,0,24,121,2,105,126,24,0,102,21,15,25,11,37,,,,,37,,4,37,,0.10,,,,
Static Function,"spudec_process_data",mpv-0.3.0/sub/spudec.c,,,,4,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,59,4,55,7,45,0,0,0,20,10,1,40,49,9,0,40,7,7,10,1,1,,,,,0,,4,0,,0.00,,,,
Static Function,"spudec_queue_packet",mpv-0.3.0/sub/spudec.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,1,5,0,0,0,4,2,0,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"spudec_reset",mpv-0.3.0/sub/spudec.c,,,,0,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,2,7,1,0,0,7,2,0,6,7,1,0,6,2,2,2,1,0,,,,,0,,1,0,,0.10,,,,
Function,"spudec_set_changed",mpv-0.3.0/sub/spudec.c,,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,1,5,2,2,0,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"spudec_set_forced_subs_only",mpv-0.3.0/sub/spudec.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,2,4,0,0,0,2,2,0,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"spudec_visible",mpv-0.3.0/sub/spudec.c,,,,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,0,9,5,7,1,0,0,1,2,0,4,5,2,0,3,2,2,5,1,0,,,,,0,,1,0,,0.11,,,,
Static Function,"src_dst_split_scaling",mpv-0.3.0/video/out/vo.c,,,,6,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,53,6,43,12,30,4,0,0,7,32,2,24,30,6,0,24,7,7,7,1,1,,,,,0,,2,0,,0.09,,,,
Static Function,"ssurface_handle_configure",mpv-0.3.0/video/out/wayland_common.c,,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,9,6,2,0,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"ssurface_handle_ping",mpv-0.3.0/video/out/wayland_common.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,4,1,0,0,0,1,1,0,1,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"ssurface_handle_popup_done",mpv-0.3.0/video/out/wayland_common.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"start",mpv-0.3.0/stream/tvi_dummy.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"start",mpv-0.3.0/stream/tvi_v4l2.c,,,,21,123,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,152,21,123,5,54,8,0,0,37,91,2,77,60,6,0,54,13,13,14,9,12,,,,,10,,2,10,,0.07,,,,
Struct,"station_elem_s",mpv-0.3.0/stream/stream_pvr.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,4,0,0,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,4,4,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Struct,"stationlist_s",mpv-0.3.0/stream/stream_pvr.c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,0,0,,,,,,0,5,0,0,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,5,5,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"status_ok",mpv-0.3.0/video/out/vo_vdpau.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0,4,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"stop_sighandler",mpv-0.3.0/osdep/terminal-unix.c,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,5,2,1,2,0,0,1,1,0,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.40,,,,
Static Function,"store_ref",mpv-0.3.0/video/filter/vf_yadif.c,,,,6,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,23,6,17,5,14,0,0,0,3,2,0,13,14,4,0,10,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Static Function,"store_weights",mpv-0.3.0/video/out/vo_opengl_old.c,,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,11,5,4,0,0,0,0,1,0,8,4,4,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"str2AVDiscard",mpv-0.3.0/video/decode/vd_lavc.c,,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,0,12,1,0,0,0,0,2,1,0,9,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"str_list_add",mpv-0.3.0/options/m_option.c,,,,6,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,6,18,2,24,2,0,0,8,5,1,14,17,2,1,14,4,4,5,1,2,,,,,0,,1,0,,0.11,,,,
Static Function,"str_list_del",mpv-0.3.0/options/m_option.c,,,,6,42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,6,42,4,43,2,0,0,5,57,2,33,45,6,1,38,10,10,12,9,6,,,,,6,,2,6,,0.05,,,,
Static Function,"str_va_profile",mpv-0.3.0/video/decode/vaapi.c,,,,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,0,17,1,1,0,0,3,1,1,0,12,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Struct,"stream",mpv-0.3.0/stream/stream.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0,,0,0,,,,,,0,34,0,0,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,36,36,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Function,"stream_cache_init",mpv-0.3.0/stream/cache.c,,,,11,70,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,86,11,70,7,59,6,0,0,29,79,2,48,55,6,3,46,13,13,14,11,15,,,,,15,,2,15,,0.09,,,,
Static Function,"stream_callback",mpv-0.3.0/audio/out/ao_portaudio.c,,,,6,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,45,6,37,15,19,2,0,0,7,6,1,21,23,10,0,13,4,4,4,1,1,,,,,0,,2,0,,0.05,,,,
Static Function,"stream_capture_write",mpv-0.3.0/stream/stream.c,,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,2,1,0,0,0,1,3,0,2,4,1,0,3,3,3,3,1,0,,,,,0,,2,0,,0.00,,,,
Function,"stream_check_interrupt",mpv-0.3.0/stream/stream.c,,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,8,1,4,0,0,0,3,2,0,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"stream_control",mpv-0.3.0/stream/stream.c,,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,6,0,6,1,2,0,0,0,2,2,0,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"stream_create",mpv-0.3.0/stream/stream.c,,,,4,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,41,4,35,6,40,2,0,0,6,126,2,23,35,8,3,24,10,10,11,10,13,,,,,13,,3,13,,0.06,,,,
Function,"stream_drop_buffers",mpv-0.3.0/stream/stream.c,,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,2,0,0,0,4,1,0,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"stream_dump",mpv-0.3.0/player/misc.c,,,,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,28,2,26,8,25,0,0,0,9,7,1,17,22,8,3,11,5,5,8,4,2,,,,,2,,3,2,,0.00,,,,
Static Function,"stream_dvd_close",mpv-0.3.0/stream/stream_dvd.c,,,,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,5,2,1,0,0,1,1,0,6,5,4,0,1,1,1,1,1,0,,,,,0,,0,0,,0.12,,,,
Struct,"stream_dvd_info_req",mpv-0.3.0/stream/stream.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,,,,0,2,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,2,2,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
Static Function,"stream_dvdnav_close",mpv-0.3.0/stream/stream_dvdnav.c,,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,7,3,2,0,0,0,1,1,0,4,3,2,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"stream_enable_cache",mpv-0.3.0/stream/stream.c,,,,5,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,36,5,31,5,32,1,0,0,22,3,0,23,25,3,0,22,3,3,4,1,2,,,,,0,,1,0,,0.03,,,,
Function,"stream_enable_cache_percent",mpv-0.3.0/stream/stream.c,,,,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,1,14,4,8,1,0,0,2,2,0,3,4,0,0,4,3,3,3,1,0,,,,,0,,1,0,,0.07,,,,
Static Function,"stream_eof",mpv-0.3.0/stream/stream.h,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"stream_fill_buffer",mpv-0.3.0/stream/stream.c,,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,4,1,1,0,0,0,2,1,0,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"stream_fill_buffer_by",mpv-0.3.0/stream/stream.c,,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,0,11,1,8,0,0,0,5,2,0,7,8,0,0,8,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Struct,"stream_info_st",mpv-0.3.0/stream/stream.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,,0,0,,,,,,0,8,0,0,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,9,9,0,0,,,,,,0,0,0,0,,0,0,,0,0.00,0,0,0,0
