Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Method,"org.apache.maven.plugin.PluginResolutionException.getPlugin",maven-maven-3.3.0/maven-core/src/main/java/org/apache/maven/plugin/PluginResolutionException.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Package,"org.apache.maven.plugin.descriptor",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/DuplicateMojoDescriptorException.java,1,1,1,1,9,0,6,1,,,,,10,4,6,,10,,142,51,146,,0,3,0,143,,2074,,,,381,,,,1183,,,358,444,511,,,,,,,469,692,337,,,355,,,,,,,,23,23,24,4,,,3,,,,0.43,207,207,216,158
Public Class,"org.apache.maven.plugin.descriptor.DuplicateMojoDescriptorException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/DuplicateMojoDescriptorException.java,1,1,1,1,7,0,7,0,1,0,0,0,,0,0,,,,1,0,1,3,0,0,0,1,,13,,,,2,,,,11,,,4,3,0,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,3,0,,0,0,0.00,1,1,1,1
Public Constructor,"org.apache.maven.plugin.descriptor.DuplicateMojoDescriptorException.DuplicateMojoDescriptorException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/DuplicateMojoDescriptorException.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,0,,,,7,,,2,3,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.plugin.descriptor.DuplicateParameterException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/DuplicateParameterException.java,1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,1,0,1,3,0,0,0,1,,10,,,,2,,,,8,,,3,1,0,,,,,,,1,3,2,,,1,,,,,,,,1,1,1,1,,3,0,,0,0,0.00,1,1,1,1
Public Constructor,"org.apache.maven.plugin.descriptor.DuplicateParameterException.DuplicateParameterException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/DuplicateParameterException.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.plugin.descriptor.InvalidParameterException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/InvalidParameterException.java,1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,2,0,2,4,0,0,0,2,,15,,,,1,,,,11,,,4,2,3,,,,,,,2,5,3,,,2,,,,,,,,1,1,1,1,,3,0,,0,0,0.27,2,2,2,2
Public Constructor,"org.apache.maven.plugin.descriptor.InvalidParameterException.InvalidParameterException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/InvalidParameterException.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.maven.plugin.descriptor.InvalidParameterException.InvalidParameterException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/InvalidParameterException.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.plugin.descriptor.InvalidPluginDescriptorException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/InvalidPluginDescriptorException.java,1,1,1,1,4,0,4,0,1,0,0,3,,0,0,,,,2,0,2,2,0,0,0,2,,15,,,,3,,,,12,,,4,2,0,,,,,,,2,5,3,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,2,2,2,2
Public Constructor,"org.apache.maven.plugin.descriptor.InvalidPluginDescriptorException.InvalidPluginDescriptorException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/InvalidPluginDescriptorException.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"org.apache.maven.plugin.descriptor.InvalidPluginDescriptorException.InvalidPluginDescriptorException",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/InvalidPluginDescriptorException.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"org.apache.maven.plugin.descriptor.MojoDescriptor",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,1,1,1,1,8,0,5,3,2,4,4,0,,0,5,,,,58,21,58,58,0,1,0,57,,688,,,,106,,,,336,,,95,109,246,,,,,,,102,178,91,,,87,,,,,,,,4,4,4,4,,2,3,,96,95,0.73,73,73,78,63
Public Constructor,"org.apache.maven.plugin.descriptor.MojoDescriptor.MojoDescriptor",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,,,,0,,,,5,,,1,2,3,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.60,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.addParameter",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21,,,,2,,,,15,,,2,7,4,,,,7,4,1,3,6,1,,,5,,,3,3,4,1,0,,,,,0,,1,0,,,0.27,3,3,4,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.alwaysExecute",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.clone",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,,,0,,,,11,,,1,4,3,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,1,,,,,0,,1,0,,,0.27,2,2,2,1
Private Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.compareObjects",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,2,,,,12,,,1,5,0,,,,2,3,0,3,6,1,,,5,,,3,3,4,3,2,,,,,2,,1,2,,,0.00,3,3,4,3
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.equals",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,,,,5,,,,17,,,2,8,1,,,,4,4,1,5,9,2,,,7,,,4,4,4,4,4,,,,,4,,2,4,,,0.06,4,4,4,4
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getComponentType",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,4,,,1,1,1,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getDependencyCollectionRequired",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,14,,,,0,,,,4,,,1,1,10,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,2.50,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getDependencyResolutionRequired",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,,0,,,,4,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getDeprecated",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getExecuteGoal",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getExecuteLifecycle",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getExecutePhase",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getExecutionStrategy",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getFullGoalName",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,,,,0,,,,4,,,1,1,5,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.25,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getGoal",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,19,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getId",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,,,0,,,,4,,,1,1,3,,,,4,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getLanguage",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,4,,,1,1,3,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getMojoConfiguration",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,,,,0,,,,8,,,1,3,3,,,,2,2,0,2,4,1,,,3,,,2,2,2,1,0,,,,,0,,1,0,,,0.38,2,2,2,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getParameterMap",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,,,,2,,,,15,,,1,6,3,,,,4,4,1,3,8,2,,,6,,,4,4,4,1,0,,,,,0,,3,0,,,0.20,4,4,4,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getParameters",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getPhase",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getPluginDescriptor",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,35,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getRole",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,4,,,1,1,1,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getRoleHint",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,4,,,1,1,1,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.getSince",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.hashCode",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,,,,5,,,,15,,,4,8,1,,,,5,4,1,6,9,4,,,5,,,3,3,3,1,0,,,,,0,,1,0,,,0.07,3,3,3,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.isAggregator",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,,,,0,,,,4,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.isDependencyResolutionRequired",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,4,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.isDirectInvocationOnly",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.isForking",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,5,,,1,2,3,,,,4,1,0,1,2,1,,,1,,,1,1,4,1,0,,,,,0,,0,0,,,0.60,1,1,4,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.isInheritedByDefault",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.isOnlineRequired",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.isProjectRequired",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.isRequiresReports",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.isThreadSafe",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,,,,0,,,,4,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.requiresOnline",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setAggregator",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,4,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setDependencyCollectionRequired",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setDependencyResolutionRequired",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setDeprecated",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setDirectInvocationOnly",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,0,,,,4,,,1,1,4,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,1.00,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setExecuteGoal",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setExecuteLifecycle",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setExecutePhase",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setExecutionStrategy",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setGoal",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setInheritedByDefault",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setLanguage",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setMojoConfiguration",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setOnlineRequired",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setParameters",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,,,0,,,,8,,,2,2,4,,,,1,2,0,1,4,2,,,2,,,2,2,2,1,0,,,,,0,,1,0,,,0.50,2,2,2,1
Public Method,"org.apache.maven.plugin.descriptor.MojoDescriptor.setPhase",maven-maven-3.3.0/maven-plugin-api/src/main/java/org/apache/maven/plugin/descriptor/MojoDescriptor.java,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,4,,,1,1,3,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.75,1,1,1,1
