Name,NumRevision,NumAdded,NumDeleted,NumAuthor
git-2.11.0/compat/win32/pthread.c,5,183,11,4
git-2.11.0/compat/win32/syslog.c,4,79,16,4
git-2.11.0/compat/win32/dirent.c,4,153,74,2
git-2.11.0/compat/nedmalloc/nedmalloc.c,8,943,29,7
git-2.11.0/compat/poll/poll.c,9,545,9,6
git-2.11.0/block-sha1/sha1.c,28,432,212,7
git-2.11.0/ppc/sha1.c,4,77,11,3
git-2.11.0/t/t4051/appended2.c,1,33,0,1
git-2.11.0/t/t4051/hello.c,1,20,0,1
git-2.11.0/t/t4051/appended1.c,1,11,0,1
git-2.11.0/t/t4051/includes.c,1,20,0,1
git-2.11.0/t/t4051/dummy.c,1,5,0,1
git-2.11.0/t/t0200/test.c,1,17,0,1
git-2.11.0/t/helper/test-fake-ssh.c,2,28,1,2
git-2.11.0/t/helper/test-scrap-cache-tree.c,3,17,1,3
git-2.11.0/t/helper/test-parse-options.c,7,180,19,3
git-2.11.0/t/helper/test-subprocess.c,2,18,1,2
git-2.11.0/t/helper/test-genrandom.c,2,27,1,2
git-2.11.0/t/helper/test-sigchain.c,2,21,1,2
git-2.11.0/t/helper/test-date.c,4,93,8,2
git-2.11.0/t/helper/test-sha1-array.c,3,33,2,3
git-2.11.0/t/helper/test-prio-queue.c,2,35,1,2
git-2.11.0/t/helper/test-mergesort.c,2,45,1,2
