Name,NumRevision,NumAdded,NumDeleted,NumAuthor
esp-idf-3.0/components/mbedtls/library/dhm.c,2,506,3,2
esp-idf-3.0/components/mbedtls/library/ssl_cache.c,2,274,3,2
esp-idf-3.0/components/mbedtls/library/ssl_ciphersuites.c,2,1696,1,2
esp-idf-3.0/components/mbedtls/library/hmac_drbg.c,1,433,0,1
esp-idf-3.0/components/mbedtls/library/rsa.c,2,1560,29,2
esp-idf-3.0/components/mbedtls/library/ssl_ticket.c,2,401,2,2
esp-idf-3.0/components/mbedtls/library/asn1parse.c,2,304,1,2
esp-idf-3.0/components/mbedtls/library/certs.c,2,410,36,2
esp-idf-3.0/components/mbedtls/library/pkwrite.c,1,366,0,1
esp-idf-3.0/components/mbedtls/library/gcm.c,2,806,4,2
esp-idf-3.0/components/mbedtls/library/sha1.c,1,378,0,1
esp-idf-3.0/components/mbedtls/library/asn1write.c,2,315,8,2
esp-idf-3.0/components/mbedtls/library/havege.c,1,215,0,1
esp-idf-3.0/components/mbedtls/library/ccm.c,1,383,0,1
esp-idf-3.0/components/mbedtls/library/version_features.c,2,676,3,2
esp-idf-3.0/components/mbedtls/library/entropy_poll.c,1,213,0,1
esp-idf-3.0/components/mbedtls/library/x509write_csr.c,2,210,0,2
esp-idf-3.0/components/mbedtls/library/platform.c,2,276,2,2
esp-idf-3.0/components/mbedtls/library/cmac.c,1,932,0,1
esp-idf-3.0/components/mbedtls/library/bignum.c,6,1965,15,3
esp-idf-3.0/components/mbedtls/library/pkparse.c,2,1098,6,2
esp-idf-3.0/components/mbedtls/library/debug.c,2,300,1,2
esp-idf-3.0/components/mbedtls/library/ripemd160.c,2,409,0,2
esp-idf-3.0/components/mbedtls/library/ssl_cli.c,6,3050,89,3
esp-idf-3.0/components/mbedtls/library/blowfish.c,1,588,0,1
esp-idf-3.0/components/mbedtls/library/pkcs5.c,2,329,1,2
esp-idf-3.0/components/mbedtls/library/pem.c,2,375,10,2
esp-idf-3.0/components/mbedtls/library/oid.c,2,663,1,2
esp-idf-3.0/components/mbedtls/library/error.c,2,629,1,2
esp-idf-3.0/components/mbedtls/library/md2.c,2,243,1,2
esp-idf-3.0/components/mbedtls/library/md_wrap.c,1,470,0,1
esp-idf-3.0/components/mbedtls/library/x509_csr.c,2,356,3,2
esp-idf-3.0/components/mbedtls/library/pkcs11.c,1,195,0,1
esp-idf-3.0/components/mbedtls/library/base64.c,2,237,1,2
esp-idf-3.0/components/mbedtls/library/memory_buffer_alloc.c,1,608,0,1
esp-idf-3.0/components/mbedtls/library/ecp.c,4,1857,11,2
esp-idf-3.0/components/mbedtls/library/version.c,1,43,0,1
esp-idf-3.0/components/mbedtls/library/x509.c,2,936,46,2
esp-idf-3.0/components/mbedtls/library/sha256.c,2,387,1,2
esp-idf-3.0/components/mbedtls/library/ecp_curves.c,2,1174,3,2
esp-idf-3.0/components/mbedtls/library/md5.c,1,340,0,1
esp-idf-3.0/components/mbedtls/library/arc4.c,1,165,0,1
esp-idf-3.0/components/mbedtls/library/timing.c,1,407,0,1
esp-idf-3.0/components/mbedtls/library/xtea.c,1,232,0,1
esp-idf-3.0/components/mbedtls/library/x509write_crt.c,2,380,4,2
esp-idf-3.0/components/mbedtls/library/threading.c,2,115,1,2
esp-idf-3.0/components/mbedtls/library/padlock.c,1,144,0,1
esp-idf-3.0/components/mbedtls/library/pkcs12.c,1,292,0,1
esp-idf-3.0/components/mbedtls/library/entropy.c,2,542,8,2
esp-idf-3.0/components/mbedtls/library/sha512.c,2,443,1,2
esp-idf-3.0/components/mbedtls/library/md.c,1,374,0,1
esp-idf-3.0/components/mbedtls/library/ecjpake.c,1,923,0,1
esp-idf-3.0/components/mbedtls/library/cipher.c,2,746,2,2
esp-idf-3.0/components/mbedtls/library/ecdsa.c,1,374,0,1
esp-idf-3.0/components/mbedtls/port/esp_bignum.c,21,1547,998,7
esp-idf-3.0/components/mbedtls/port/mbedtls_debug.c,1,75,0,1
esp-idf-3.0/components/mbedtls/port/esp_sha1.c,1,336,0,1
esp-idf-3.0/components/mbedtls/port/esp_hardware.c,3,58,40,2
esp-idf-3.0/components/mbedtls/port/esp_sha512.c,2,354,1,1
esp-idf-3.0/components/mbedtls/port/esp_sha256.c,1,311,0,1
esp-idf-3.0/components/mbedtls/port/net_sockets.c,1,379,0,1
esp-idf-3.0/components/newlib/syscalls.c,5,123,47,3
esp-idf-3.0/components/newlib/locks.c,3,196,4,3
esp-idf-3.0/components/newlib/time.c,27,358,116,5
esp-idf-3.0/components/newlib/syscall_table.c,3,89,1,1
esp-idf-3.0/components/newlib/reent_init.c,1,42,0,1
esp-idf-3.0/components/newlib/test/test_newlib.c,4,172,16,3
esp-idf-3.0/components/newlib/test/test_time.c,2,47,0,1
esp-idf-3.0/components/app_update/esp_ota_ops.c,17,613,129,6
esp-idf-3.0/components/app_update/test/test_ota_ops.c,2,68,0,1
esp-idf-3.0/components/freertos/list.c,1,189,0,1
esp-idf-3.0/components/freertos/FreeRTOS-openocd.c,3,24,3,2
esp-idf-3.0/components/freertos/xtensa_intr.c,5,123,5,3
esp-idf-3.0/components/freertos/queue.c,14,2647,407,7
esp-idf-3.0/components/freertos/xtensa_init.c,2,57,14,1
esp-idf-3.0/components/freertos/timers.c,4,911,29,4
esp-idf-3.0/components/freertos/port.c,36,612,281,10
esp-idf-3.0/components/freertos/ringbuf.c,16,828,132,6
esp-idf-3.0/components/freertos/tasks.c,96,5290,881,14
esp-idf-3.0/components/freertos/event_groups.c,5,683,35,4
esp-idf-3.0/components/freertos/croutine.c,2,322,0,2
esp-idf-3.0/components/freertos/xtensa_overlay_os_hook.c,1,55,0,1
esp-idf-3.0/components/freertos/test/test_preemption.c,4,96,7,2
esp-idf-3.0/components/freertos/test/test_timers.c,1,53,0,1
esp-idf-3.0/components/freertos/test/test_ringbuf.c,7,237,36,5
esp-idf-3.0/components/freertos/test/test_newlib_reent.c,2,52,1,2
esp-idf-3.0/components/freertos/test/test_suspend_scheduler.c,6,233,25,2
esp-idf-3.0/components/freertos/test/test_task_suspend_resume.c,2,141,1,2
esp-idf-3.0/components/freertos/test/test_freertos.c,5,198,5,3
esp-idf-3.0/components/freertos/test/test_freertos_isinisrcontext.c,3,47,3,3
esp-idf-3.0/components/freertos/test/test_panic.c,2,22,1,1
esp-idf-3.0/components/freertos/test/test_freertos_trace_utilities.c,1,109,0,1
esp-idf-3.0/components/freertos/test/test_spinlocks.c,4,118,0,3
esp-idf-3.0/components/freertos/test/test_freertos_backported_functions.c,1,216,0,1
esp-idf-3.0/components/freertos/test/test_freertos_task_delay_until.c,1,61,0,1
esp-idf-3.0/components/freertos/test/test_freertos_debug_functions.c,2,100,10,2
esp-idf-3.0/components/freertos/test/test_freertos_eventgroups.c,7,192,33,3
esp-idf-3.0/components/freertos/test/test_freertos_get_state.c,1,57,0,1
esp-idf-3.0/components/freertos/test/test_task_priorities.c,1,66,0,1
esp-idf-3.0/components/freertos/test/test_freertos_task_notify.c,1,178,0,1
esp-idf-3.0/components/freertos/test/test_tasks_snapshot.c,1,30,0,1
esp-idf-3.0/components/freertos/test/test_freertos_task_delete.c,5,85,14,3
esp-idf-3.0/components/jsmn/src/jsmn.c,1,319,0,1
esp-idf-3.0/components/mdns/mdns_console.c,1,889,0,1
esp-idf-3.0/components/mdns/mdns.c,13,5805,1324,7
esp-idf-3.0/components/mdns/test_afl_fuzz_host/test.c,1,94,0,1
esp-idf-3.0/components/ethernet/emac_dev.c,6,146,44,4
esp-idf-3.0/components/ethernet/emac_main.c,26,1120,202,10
esp-idf-3.0/components/ethernet/eth_phy/phy_tlk110.c,3,166,16,2
esp-idf-3.0/components/ethernet/eth_phy/phy_lan8720.c,3,144,15,2
esp-idf-3.0/components/ethernet/eth_phy/phy_common.c,2,68,0,2
esp-idf-3.0/components/esp_adc_cal/esp_adc_cal.c,4,452,87,2
esp-idf-3.0/components/esp32/dport_access.c,16,226,53,6
esp-idf-3.0/components/esp32/spiram.c,5,181,3,2
esp-idf-3.0/components/esp32/event_loop.c,3,107,12,1
esp-idf-3.0/components/esp32/lib_printf.c,4,121,5,2
esp-idf-3.0/components/esp32/sleep_modes.c,6,493,10,1
esp-idf-3.0/components/esp32/wifi_internal.c,2,99,0,2
esp-idf-3.0/components/esp32/event_default_handlers.c,18,478,117,7
esp-idf-3.0/components/esp32/wifi_init.c,3,55,4,3
esp-idf-3.0/components/esp32/esp_timer.c,5,435,16,3
esp-idf-3.0/components/esp32/esp_timer_esp32.c,6,350,32,4
esp-idf-3.0/components/esp32/cache_err_int.c,4,96,5,3
esp-idf-3.0/components/esp32/intr_alloc.c,19,1001,206,8
esp-idf-3.0/components/esp32/hw_random.c,5,58,7,2
esp-idf-3.0/components/esp32/panic.c,41,1061,527,8
esp-idf-3.0/components/esp32/smartconfig.c,1,131,0,1
esp-idf-3.0/components/esp32/restore.c,1,22,0,1
esp-idf-3.0/components/esp32/core_dump.c,8,1001,505,2
esp-idf-3.0/components/esp32/system_api.c,37,517,168,9
esp-idf-3.0/components/esp32/clk.c,12,268,27,6
esp-idf-3.0/components/esp32/pm_trace.c,1,45,0,1
esp-idf-3.0/components/esp32/spiram_psram.c,4,626,24,2
esp-idf-3.0/components/esp32/brownout.c,6,95,40,2
esp-idf-3.0/components/esp32/task_wdt.c,19,1018,655,6
esp-idf-3.0/components/esp32/crosscore_int.c,13,192,90,5
esp-idf-3.0/components/esp32/stack_check.c,1,32,0,1
esp-idf-3.0/components/esp32/freertos_hooks.c,7,180,48,4
esp-idf-3.0/components/esp32/pm_esp32.c,3,420,10,2
esp-idf-3.0/components/esp32/phy_init.c,29,469,203,8
esp-idf-3.0/components/esp32/ets_timer_legacy.c,2,110,4,2
esp-idf-3.0/components/esp32/ipc.c,5,109,6,3
esp-idf-3.0/components/esp32/cpu_start.c,122,854,458,17
esp-idf-3.0/components/esp32/pm_locks.c,1,180,0,1
esp-idf-3.0/components/esp32/fast_crypto_ops.c,2,58,2,2
esp-idf-3.0/components/esp32/int_wdt.c,12,189,99,4
esp-idf-3.0/components/esp32/gdbstub.c,4,336,11,1
esp-idf-3.0/components/esp32/test/test_pm.c,1,10,0,1
esp-idf-3.0/components/esp32/test/test_esp_timer.c,10,409,52,2
esp-idf-3.0/components/esp32/test/test_exception.c,1,7,0,1
esp-idf-3.0/components/esp32/test/test_stack_check.c,1,19,0,1
esp-idf-3.0/components/esp32/test/test_miniz.c,2,72,1,1
esp-idf-3.0/components/esp32/test/test_ets_timer.c,3,200,6,2
esp-idf-3.0/components/esp32/test/test_dport.c,1,71,0,1
esp-idf-3.0/components/esp32/test/test_fastbus.c,3,113,2,2
esp-idf-3.0/components/esp32/test/test_delay.c,4,94,18,2
esp-idf-3.0/components/esp32/test/test_int_wdt.c,2,17,1,2
esp-idf-3.0/components/esp32/test/test_spiram_cache_flush.c,3,158,4,1
esp-idf-3.0/components/esp32/test/test_restart.c,3,25,4,3
esp-idf-3.0/components/esp32/test/test_fp.c,3,183,3,2
esp-idf-3.0/components/esp32/test/test_sleep.c,3,100,6,3
esp-idf-3.0/components/esp32/test/test_tsens.c,1,19,0,1
esp-idf-3.0/components/esp32/test/test_ahb_arb.c,4,244,4,2
esp-idf-3.0/components/esp32/test/test_intr_alloc.c,7,384,119,5
esp-idf-3.0/components/esp32/test/test_unal_dma.c,4,170,4,2
esp-idf-3.0/components/esp32/test/test_tjpgd.c,1,77,0,1
esp-idf-3.0/components/esp32/hwcrypto/aes.c,11,564,247,2
esp-idf-3.0/components/esp32/hwcrypto/sha.c,14,588,322,2
esp-idf-3.0/components/pthread/pthread.c,14,1080,624,5
esp-idf-3.0/components/pthread/pthread_cond_var.c,1,164,0,1
esp-idf-3.0/components/pthread/pthread_local_storage.c,2,197,7,1
esp-idf-3.0/components/pthread/test/test_pthread_local_storage.c,2,99,0,1
esp-idf-3.0/components/heap/multi_heap.c,11,671,83,4
esp-idf-3.0/components/heap/heap_caps.c,11,434,31,3
esp-idf-3.0/components/heap/heap_caps_init.c,8,310,54,3
esp-idf-3.0/components/heap/multi_heap_poisoning.c,4,322,22,2
esp-idf-3.0/components/heap/heap_trace.c,3,377,11,3
esp-idf-3.0/components/heap/test/test_malloc_caps.c,2,110,2,1
esp-idf-3.0/components/heap/test/test_realloc.c,1,40,0,1
esp-idf-3.0/components/heap/test/test_runtime_heap_reg.c,2,58,1,2
esp-idf-3.0/components/heap/test/test_malloc.c,2,85,12,2
esp-idf-3.0/components/heap/test/test_heap_trace.c,2,90,1,2
esp-idf-3.0/components/aws_iot/port/timer.c,1,71,0,1
esp-idf-3.0/components/aws_iot/port/threads_freertos.c,1,92,0,1
esp-idf-3.0/components/aws_iot/port/network_mbedtls_wrapper.c,1,344,0,1
esp-idf-3.0/components/sdmmc/sdmmc_cmd.c,10,975,72,2
esp-idf-3.0/components/sdmmc/test/test_sd.c,11,252,62,5
esp-idf-3.0/components/wpa_supplicant/port/os_xtensa.c,1,54,0,1
esp-idf-3.0/components/wpa_supplicant/src/crypto/crypto_internal.c,1,247,0,1
esp-idf-3.0/components/wpa_supplicant/src/crypto/aes-cbc.c,1,79,0,1
esp-idf-3.0/components/wpa_supplicant/src/crypto/aes-internal-enc.c,1,115,0,1
