,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,NumRevision,NumAdded,NumDeleted,NumAuthor,Label
5565,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/protobuf/Msg.java,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,3.0,16.0,5.0,67.0,67.0,51.0,10.0,67.0,0.0,9.0,4.0,54.0,654.0,39.0,521.0,170.0,279.0,94.0,207.0,316.0,107.0,209.0,10.0,8.0,10.0,1.0,4.0,0.18,110.0,108.0,111.0,67.0,5,627,12,4,0
5566,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/protobuf/MsgOrBuilder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,37.0,4.0,11.0,10.0,0.0,22.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,33,0,1,0
5567,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/protobuf/OuterSample.java,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,2.0,2.0,5.0,4.0,4.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,62.0,4.0,55.0,24.0,26.0,3.0,16.0,21.0,13.0,8.0,1.0,1.0,1.0,1.0,0.0,0.05,4.0,4.0,4.0,4.0,2,59,1,2,0
5568,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/protobuf/SecondMsg.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,3.0,16.0,4.0,52.0,52.0,36.0,7.0,52.0,0.0,8.0,4.0,40.0,389.0,36.0,321.0,127.0,148.0,32.0,122.0,192.0,78.0,114.0,7.0,6.0,7.0,1.0,4.0,0.1,70.0,69.0,70.0,52.0,2,354,1,2,0
5569,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/protobuf/SecondMsgOrBuilder.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,18.0,3.0,6.0,5.0,0.0,9.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1,15,0,1,0
5570,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/remoting/caucho/CauchoRemotingTests.java,1.0,1.0,1.0,1.0,11.0,1.0,10.0,0.0,2.0,0.0,0.0,8.0,8.0,8.0,4.0,8.0,0.0,0.0,0.0,8.0,163.0,28.0,114.0,51.0,66.0,25.0,81.0,92.0,42.0,50.0,1.0,1.0,1.0,1.0,1.0,0.22,8.0,8.0,8.0,8.0,9,286,151,6,0
5571,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/remoting/httpinvoker/HttpComponentsHttpInvokerRequestExecutorTests.java,1.0,1.0,1.0,1.0,12.0,1.0,10.0,0.0,3.0,0.0,0.0,10.0,10.0,10.0,0.0,10.0,0.0,1.0,1.0,8.0,167.0,24.0,123.0,75.0,80.0,27.0,81.0,92.0,60.0,32.0,1.0,1.0,1.0,1.0,0.0,0.22,10.0,10.0,10.0,10.0,7,173,30,3,1
5572,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/remoting/httpinvoker/HttpInvokerFactoryBeanIntegrationTests.java,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,10.0,12.0,10.0,2.0,10.0,0.0,0.0,0.0,10.0,143.0,26.0,99.0,62.0,33.0,18.0,54.0,67.0,43.0,24.0,1.0,1.0,1.0,1.0,0.0,0.18,10.0,10.0,10.0,10.0,6,139,22,3,0
5573,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/remoting/httpinvoker/HttpInvokerTests.java,1.0,1.0,1.0,1.0,18.0,1.0,16.0,0.0,17.0,0.0,0.0,31.0,31.0,31.0,2.0,31.0,0.0,1.0,13.0,17.0,513.0,59.0,424.0,103.0,302.0,42.0,236.0,286.0,109.0,177.0,4.0,4.0,4.0,1.0,1.0,0.1,46.0,46.0,46.0,31.0,7,473,19,5,0
5574,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/remoting/jaxws/JaxWsSupportTests.java,2.0,2.0,2.0,1.0,16.0,1.0,14.0,2.0,3.0,0.0,0.0,6.0,6.0,6.0,2.0,6.0,0.0,1.0,0.0,5.0,168.0,28.0,116.0,43.0,60.0,33.0,68.0,82.0,38.0,44.0,8.0,8.0,9.0,1.0,2.0,0.28,13.0,13.0,14.0,6.0,8,165,25,4,1
5575,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/remoting/jaxws/OrderNotFoundException.java,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,43.0,8.0,17.0,9.0,4.0,18.0,7.0,11.0,7.0,4.0,1.0,1.0,1.0,1.0,0.0,1.06,3.0,3.0,3.0,3.0,3,36,1,2,0
5576,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/remoting/jaxws/OrderService.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,5.0,8.0,7.0,0.0,18.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,1,26,0,1,0
5577,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/remoting/jaxws/OrderServiceImpl.java,2.0,2.0,2.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,44.0,7.0,19.0,12.0,4.0,18.0,9.0,12.0,8.0,4.0,2.0,2.0,2.0,1.0,1.0,0.95,2.0,2.0,2.0,1.0,4,39,2,2,0
5578,spring-framework-5.1.0.RELEASE/spring-web/src/test/java/org/springframework/web/accept/ContentNegotiationManagerFactoryBeanTests.java,1.0,1.0,1.0,1.0,12.0,2.0,9.0,0.0,2.0,0.0,0.0,13.0,13.0,13.0,4.0,13.0,0.0,0.0,0.0,13.0,242.0,60.0,161.0,65.0,100.0,25.0,109.0,124.0,53.0,71.0,1.0,1.0,1.0,1.0,0.0,0.16,13.0,13.0,13.0,13.0,19,265,83,8,0
